Date,Open,High,Low,Close,Volume
2015/1/2,164.710007,165.080002,162.729996,140.665863,2116400
2015/1/5,163,163.639999,160.080002,137.4935,3692900
2015/1/6,160.820007,161.369995,157.740005,136.027313,3532000
2015/1/7,159.899994,160.279999,158.940002,137.013367,3081300
2015/1/8,160.649994,163.690002,160.520004,140.297195,3142900
2015/1/9,163.850006,164,161.270004,138.573837,2378600
2015/1/12,162.389999,162.389999,160.020004,137.819321,2149200
2015/1/13,162.229996,164.380005,159.449997,137.716415,2703000
2015/1/14,159.039993,160.529999,158.5,137.047592,1983500
2015/1/15,160.889999,161.440002,159.369995,136.893311,1876800
2015/1/16,159.860001,162.179993,159.089996,138.899628,2349700
2015/1/20,162.720001,163.399994,160.059998,138.848221,2091800
2015/1/21,161.660004,163.369995,161.020004,139.362671,1597700
2015/1/22,163.259995,165.990005,162.130005,142.23494,2225800
2015/1/23,165.75,165.979996,163.910004,140.631622,2245600
2015/1/26,163.619995,164.279999,161.800003,140.820267,3556300
2015/1/27,162.309998,165.139999,160.940002,140.297195,4190700
2015/1/28,164.610001,166.570007,163.759995,140.563034,3574600
2015/1/29,164.070007,166.160004,162.880005,142.440704,2674600
2015/1/30,164.75,165.220001,162.300003,139.156845,3561900
2015/2/2,162.119995,164.619995,160.889999,140.974564,2379700
2015/2/3,165.169998,166.190002,164.710007,142.277863,2604800
2015/2/4,165.779999,165.830002,164.240005,141.30899,2363600
2015/2/5,165.309998,166.589996,164.75,142.800812,2050500
2015/2/6,166.229996,167.679993,165.559998,142.389297,1826900
2015/2/9,164.380005,165.539993,163.839996,141.334671,2073000
2015/2/10,165.399994,166.139999,164.600006,142.174973,1885100
2015/2/11,164.520004,164.970001,163.470001,141.903183,1695100
2015/2/12,164.929993,165.949997,164.850006,143.136902,1615700
2015/2/13,165.899994,166.619995,165.330002,143.162811,1792000
2015/2/17,165.940002,166.919998,165.089996,144.00827,2100900
2015/2/18,166.919998,167.509995,166.009995,144.422348,1552000
2015/2/19,167.399994,167.550003,166.580002,144.154922,1648800
2015/2/20,166.740005,168.270004,165.130005,145.043549,2416600
2015/2/23,168.139999,168.869995,167.699997,145.63884,1836000
2015/2/24,168.270004,169.25,168.070007,145.906265,1770300
2015/2/25,168.970001,169.660004,168.619995,145.707855,2019100
2015/2/26,168.850006,169.979996,168.639999,146.329041,1789400
2015/2/27,169.660004,169.75,168.559998,145.500778,1946000
2015/3/2,168.160004,170.5,168.119995,147.096848,2223100
2015/3/3,169.570007,169.600006,167.360001,145.172943,2232400
2015/3/4,168.259995,168.259995,166.460007,144.215332,1575700
2015/3/5,167.210007,167.699997,166.690002,144.569031,1547200
2015/3/6,166.5,166.770004,164.009995,141.799637,2114400
2015/3/9,164.720001,166.779999,164.509995,143.533737,1608100
2015/3/10,164.809998,164.860001,162.25,139.987885,2564600
2015/3/11,162.699997,163.220001,161.660004,139.530655,1894300
2015/3/12,162.589996,164.520004,162.570007,141.894531,1715000
2015/3/13,164.020004,164.389999,161.779999,140.402023,2284700
2015/3/16,163.580002,166.270004,163.580002,143.395721,2111200
2015/3/17,165.520004,165.529999,163.380005,141.6875,2557900
2015/3/18,163.160004,166.949997,162.050003,143.62001,3062400
2015/3/19,166.160004,166.210007,164.850006,142.921188,1953500
2015/3/20,166.089996,167.130005,165.389999,143.637299,4371800
2015/3/23,166.830002,166.910004,165.830002,143.326691,2157300
2015/3/24,165.580002,167.649994,165.529999,143.490601,2091000
2015/3/25,166.240005,166.520004,162.660004,140.367493,2540900
2015/3/26,162,163.369995,161.210007,140.272629,2050700
2015/3/27,162.360001,163.899994,162.020004,141.057709,1722600
2015/3/30,164.199997,166.770004,164.199997,143.257706,1684000
2015/3/31,165.410004,166,164.619995,142.30864,2081300
2015/4/1,164.289993,164.539993,161.899994,140.212234,2148100
2015/4/2,163.380005,163.970001,162.119995,140.453766,1852600
2015/4/6,161.660004,165.990005,161.399994,142.7659,2560300
2015/4/7,165.399994,167.570007,165.279999,143.395721,2479500
2015/4/8,166.210007,167.220001,165.210007,143.447495,1754400
2015/4/9,166.25,167.179993,165.080002,143.896103,1680100
2015/4/10,167.5,167.699997,166.220001,144.13768,1501900
2015/4/13,166.759995,167.360001,165.600006,143.076492,1860400
2015/4/14,165.320007,166.479996,164.169998,143.205917,1914300
2015/4/15,166.720001,167.339996,165.860001,143.594131,1995800
2015/4/16,165.729996,166.649994,165.100006,143.119629,1662800
2015/4/17,164.529999,164.539993,161.130005,139.513382,3063500
2015/4/20,163,165.389999,162.729996,141.929062,2394200
2015/4/21,165.649994,165.699997,163.619995,141.489075,1970500
2015/4/22,163.809998,164.889999,162.570007,142.067108,2228800
2015/4/23,159.539993,161.449997,158.610001,137.744781,5704500
2015/4/24,159.809998,159.809998,157.850006,137.166763,3043500
2015/4/27,159.479996,160.070007,157.809998,136.295364,3448800
2015/4/28,157.690002,158.360001,156.179993,136.597351,3387900
2015/4/29,157.419998,157.929993,156.179993,135.423981,3078600
2015/4/30,156.820007,157.919998,156.009995,134.923615,3510200
2015/5/1,156.789993,158.089996,156.789993,136.03656,2160100
2015/5/4,158.399994,159.850006,157.880005,137.192642,2240300
2015/5/5,158.860001,159.449997,157.410004,136.235001,1947700
2015/5/6,157.919998,159.080002,156.550003,136.002014,2203100
2015/5/7,157.229996,159.199997,157.229996,136.838898,2112900
2015/5/8,160.25,161.399994,160.059998,138.555756,2025500
2015/5/11,160.259995,161,159.800003,137.951813,1708700
2015/5/12,158.710007,160.399994,158.009995,138.098495,1864800
2015/5/13,160.429993,161.740005,160.360001,139.168289,2587900
2015/5/14,162.089996,163.300003,161.800003,140.755753,2462500
2015/5/15,163.149994,163.770004,162.649994,140.885147,1923800
2015/5/18,163,163.589996,162.309998,140.514175,1747800
2015/5/19,163.070007,163.589996,162.550003,140.729828,2075100
2015/5/20,162.419998,163.070007,161.839996,140.560562,1978100
2015/5/21,161.899994,162.350006,161.800003,140.699448,2400800
2015/5/22,161.990005,162.330002,160.660004,139.76181,1822700
2015/5/26,160.979996,161.320007,159.039993,138.555008,2471100
2015/5/27,159.820007,161.309998,159.529999,139.796539,2625900
