Date,Open,High,Low,Close,Volume
2015/8/21,70.589996,72.809998,70.099998,53.201378,8577324
2015/8/24,67,69.080002,65.400002,50.714058,13853940
2015/8/25,68.599998,71.629997,67.550003,53.64743,9841109
2015/8/26,70.239998,71.290001,68.790001,53.027493,5473517
2015/8/27,72.599998,73.529999,72.029999,54.970467,5279631
2015/8/28,72.940002,73.050003,71.370003,54.773907,3783665
2015/8/31,71.5,72,70.809998,54.17664,2755055
2015/9/1,70.360001,70.650002,69.120003,52.8536,4903535
2015/9/2,70.5,70.940002,69.269997,52.679714,3017009
2015/9/3,70.730003,72.830002,70.470001,54.494175,4870009
2015/9/4,71.199997,71.269997,69.690002,53.352577,5424641
2015/9/7,71.160004,71.75,70.800003,54.02544,2277071
2015/9/8,72.349998,74.120003,72.309998,55.393845,4215787
2015/9/9,76.57,76.720001,74.199997,56.096943,5564329
2015/9/10,73.300003,74.879997,73.300003,55.870136,3848948
2015/9/11,73.800003,74.360001,72.82,55.613091,2797405
2015/9/14,73.5,74.610001,73.440002,56.051582,3320621
2015/9/15,74.730003,75.82,74.32,56.800045,4394795
2015/9/16,76.150002,76.650002,74.690002,56.928574,4167923
2015/9/17,75.779999,75.879997,74.959999,57.079781,3756734
2015/9/18,75.010002,75.010002,71.739998,54.645374,11264153
2015/9/21,70,71.949997,68.650002,53.866673,7707207
2015/9/22,71.349998,71.389999,65.519997,50.086559,12696167
2015/9/23,65.529999,67.959999,63.139999,50.21508,8503101
2015/9/24,66.68,68.309998,62.599998,47.992371,13826371
2015/9/25,65.330002,66.769997,65.150002,49.685863,6886688
2015/9/28,65.300003,65.309998,63.060001,48.075539,5270684
2015/9/29,62.439999,64.620003,62.060001,47.82605,4939841
2015/9/30,65.449997,66.169998,64.169998,49.028126,5167947
2015/10/1,66.139999,66.470001,63.860001,48.725716,4371864
2015/10/2,65.129997,65.489998,62.91,48.823997,4486434
2015/10/5,65.790001,66.870003,64.790001,50.222637,3680728
2015/10/6,66.849998,68.870003,65.839996,51.477634,4294365
2015/10/7,69.040001,71.080002,68.769997,52.687283,5153185
2015/10/8,69.650002,71.389999,69.650002,53.33746,3490817
2015/10/9,71.639999,72.730003,71.379997,54.592461,3620402
2015/10/12,72.660004,74.099998,72.400002,55.552608,3809263
2015/10/13,73.379997,73.440002,70.980003,54.849503,4000051
2015/10/14,71.599998,73.160004,70.699997,54.070801,3123426
2015/10/15,72.32,73.389999,72.279999,55.114117,2853754
2015/10/16,73.75,73.800003,71.720001,54.720982,3664183
2015/10/19,72.379997,73.550003,72.260002,55.053638,2204683
2015/10/20,72.809998,73.190002,71.68,54.683182,2567106
2015/10/21,72.989998,74.290001,71.919998,55.734051,3413643
2015/10/22,72.900002,76.360001,71.43,57.49559,6498038
2015/10/23,77.879997,79.690002,77.169998,59.506615,6949862
2015/10/26,79,79.400002,77.720001,59.257122,3552302
2015/10/27,78.489998,78.919998,77.980003,59.045441,2806292
2015/10/28,78.349998,79.089996,77.809998,59.642693,2749198
2015/10/29,79.82,79.889999,78.160004,59.385654,3567184
2015/10/30,78.959999,79.169998,78.080002,59.703182,2994314
2015/11/2,78.080002,80.029999,78.050003,60.300434,2894668
2015/11/3,79.75,79.879997,78.150002,59.952663,3231022
2015/11/4,78.5,78.550003,75.099998,58.705219,5414584
2015/11/5,77.690002,78.580002,77.010002,59.037868,2896210
2015/11/6,78.279999,80.330002,77.889999,60.323109,4050412
2015/11/9,79.889999,80.050003,77.889999,58.969833,2968449
2015/11/10,78.440002,79.199997,77.449997,59.786346,2599347
2015/11/11,78.940002,79.75,77.800003,59.219322,3299104
2015/11/12,77.93,77.989998,76.230003,58.206245,3210158
2015/11/13,76.699997,77.669998,75.269997,57.767761,3191811
2015/11/16,75.199997,76.57,75.150002,57.465347,2552539
2015/11/17,77.050003,77.75,76.650002,58.780827,2856722
2015/11/18,77.57,78.830002,77.099998,59.000069,2646124
2015/11/19,79,79.68,78.330002,59.415882,3418835
2015/11/20,79.160004,79.599998,78.599998,59.914864,3076967
2015/11/23,79.089996,79.379997,78.510002,59.688049,2108821
2015/11/24,79.389999,79.529999,77.839996,59.31004,3889753
2015/11/25,78.510002,79.75,77.839996,60.088753,3321376
2015/11/26,79.75,82.459999,79.650002,61.993931,4933526
2015/11/27,81.790001,83.239998,81.480003,62.334133,3561055
2015/11/30,82.660004,84.730003,82.559998,64.057869,4984703
2015/12/1,85.099998,85.5,82.879997,62.908714,4032007
2015/12/2,83.610001,83.910004,82.489998,62.628983,2959578
2015/12/3,82.330002,83.889999,78.419998,59.287365,9358927
2015/12/4,78.720001,79.339996,77.139999,59.431007,5325782
2015/12/7,79.599998,80.940002,78.75,60.27776,3209851
2015/12/8,79.940002,79.940002,76.550003,58.614506,4072008
2015/12/9,77.910004,78.239998,76.209999,58.281853,2919225
2015/12/10,76.559998,78.019997,76.440002,58.395252,2717160
2015/12/11,76.949997,76.949997,74.050003,56.422031,4589569
2015/12/14,75.25,75.690002,72.480003,55.151913,4209279
2015/12/15,73.879997,75.940002,73.75,57.079781,4155890
2015/12/16,76.040001,76.910004,75.410004,57.525826,3697461
2015/12/17,78.470001,79.5,78.080002,59.393208,5034861
2015/12/18,77.800003,78.389999,76.169998,58.055042,8266492
2015/12/21,76.669998,78.82,75.5,57.079781,3787033
2015/12/22,76.629997,77.099998,75.07,57.737518,3694907
2015/12/23,77.18,78.120003,77.089996,58.848862,2375677
2015/12/25,77.839996,77.839996,77.839996,58.848862,0
2015/12/28,78.25,78.400002,77.019997,58.440624,1305880
2015/12/29,78.019997,78.779999,77.82,59.257122,1910815
2015/12/30,78.400002,78.400002,77.580002,58.652313,1462623
2016/1/4,75.260002,75.260002,73.25,55.673573,6727275
2016/1/5,74.449997,74.519997,72.639999,55.666012,3786297
2016/1/6,73,73.230003,70.68,54.252247,5168968
2016/1/7,69,69.269997,68,52.165627,8261207
2016/1/8,69.989998,70.769997,68.139999,51.553246,5717168
2016/1/11,68.099998,70,67.75,51.507885,4609716
2016/1/12,68.540001,70.470001,68.309998,52.271469,4398845
2016/1/13,70.57,70.940002,67.800003,51.591042,4599572
2016/1/14,67.050003,67.080002,63.84,49.753902,10950969
2016/1/15,65.919998,66.489998,63.509998,48.786198,8193955
2016/1/18,64.5,65.93,63.779999,49.081043,4642741
2016/1/19,66.580002,66.900002,65.279999,49.542217,4689274
2016/1/20,64,64.519997,62.82,48.241863,6507955
2016/1/21,64,66.379997,63.349998,49.610268,6398233
2016/1/22,67.269997,67.349998,66.129997,50.071438,5354813
2016/1/25,66.709999,66.879997,64.599998,49.217133,4685154
2016/1/26,63,65.5,62.73,49.209568,5476929
2016/1/27,64.910004,65.93,64.269997,49.844631,3437769
2016/1/28,65.589996,66.620003,63.580002,48.302345,5146466
2016/1/29,65.040001,65.050003,63.150002,48.50647,5146869
2016/2/1,64.230003,64.5,62.459999,48.188938,4043689
2016/2/2,63.75,63.919998,62.48,47.500957,5550114
2016/2/3,62.610001,64.330002,61.84,47.606796,8368367
2016/2/4,59.950001,61.41,59.16,46.072075,13178704
2016/2/5,61.900002,62.59,60.5,46.336685,7660409
2016/2/8,61.549999,61.970001,59.099998,44.877556,6993682
2016/2/9,59.189999,60.029999,57.720001,44.718796,7513766
2016/2/10,59.5,60.259998,58.360001,44.832191,6378573
2016/2/11,58.66,60.040001,57.009998,44.476864,7314063
2016/2/12,59.439999,61.25,59.259998,46.049393,6194534
2016/2/15,62.779999,63.419998,62.259998,47.478279,4847538
2016/2/16,63.540001,63.669998,61.689999,47.122948,3631662
2016/2/17,62.73,65.230003,62.599998,49.035683,5332712
2016/2/18,65.5,65.860001,64.150002,48.92984,5131519
2016/2/19,62.02,63.799999,62,47.909206,5782771
2016/2/22,64.199997,64.699997,64.099998,48.680351,3410439
2016/2/23,64.010002,64.209999,62.599998,47.516079,4309412
2016/2/24,62.849998,62.91,59.669998,45.573093,5966101
2016/2/25,61.169998,61.689999,59.669998,45.94355,4743709
2016/2/26,61.799999,63.290001,61.419998,47.36488,5322849
2016/2/29,61.73,63.240002,61.400002,47.705086,4205167
2016/3/1,62.889999,64.860001,62.68,48.907166,4037644
2016/3/2,65.279999,66.529999,65.099998,50.192398,4623483
2016/3/3,66.660004,67.120003,65.519997,50.388969,3445617
2016/3/4,67.150002,67.720001,66.449997,50.880383,4370997
2016/3/7,67.099998,67.459999,66.010002,50.638454,2659735
2016/3/8,66.120003,66.510002,64.519997,49.179333,5379390
2016/3/9,65.040001,66.279999,64.349998,49.353214,5464600
2016/3/10,65.300003,67.599998,62.360001,47.296833,9273469
2016/3/11,63.970001,65.279999,63.529999,49.209568,4118025
2016/3/14,66.32,67.290001,65.779999,50.109238,4659120
2016/3/15,66.139999,66.870003,65.839996,50.222637,3847765
2016/3/16,67.129997,68.160004,66.989998,51.144993,5149462
2016/3/17,68.5,68.519997,65.209999,50.373844,5172393
2016/3/18,66.650002,67.449997,66.169998,50.857697,12196941
2016/3/21,67.089996,68.389999,66.360001,50.411652,3594096
2016/3/22,66.129997,66.949997,65.150002,50.615772,3901591
2016/3/23,67.480003,68.25,66.800003,50.865265,4952401
2016/3/24,67.199997,67.199997,65.739998,49.791706,4241917
2016/3/29,66.839996,66.970001,65.470001,50.162159,3536016
2016/3/30,66.760002,68.400002,66.75,51.356678,4317904
2016/3/31,67.800003,68.059998,67.120003,50.933308,4836573
2016/4/1,66.900002,66.910004,65.43,49.806824,6164143
2016/4/4,66.019997,66.489998,65.07,49.443943,4730263
2016/4/5,64.699997,64.699997,62.91,47.705086,7781240
2016/4/6,63.810001,63.93,61.779999,47.251469,9900926
2016/4/7,60.040001,60.610001,59.07,47.466789,7746968
2016/4/8,59.830002,60.459999,59.599998,47.546539,4859834
2016/4/11,59.529999,60.93,58.900002,48.248337,3797200
2016/4/12,60.689999,61.299999,60,48.88633,3428309
2016/4/13,62.330002,63.700001,62.189999,50.64082,5072362
2016/4/14,63.509998,63.880001,63.189999,50.927914,3212697
2016/4/15,63.490002,63.66,62.389999,49.851295,4849700
2016/4/18,61.630001,63.84,61.450001,50.648788,3933160
2016/4/19,63.799999,65.919998,63.419998,52.34745,6463263
2016/4/20,65.18,66.410004,64.93,52.73822,4349734
2016/4/21,66.269997,66.949997,65.800003,53.160892,5087863
2016/4/22,62.900002,64,61.599998,50.441441,11679067
2016/4/25,62.959999,63.07,61.799999,50.090546,4386703
2016/4/26,62.919998,63.509998,62.669998,50.186245,3441306
2016/4/27,62.950001,63.400002,62.189999,50.058643,3582401
2016/4/28,62.419998,63.119999,61.66,50.226112,3277856
2016/4/29,62.32,62.75,60.689999,48.39986,4969295
2016/5/2,61.150002,61.560001,60.709999,48.718853,2395045
2016/5/3,60.91,60.939999,59.240002,47.506668,4762204
2016/5/4,59.400002,59.77,58.43,46.796898,3733413
2016/5/5,58.779999,59.73,58.630001,47.107914,3214758
2016/5/6,58.849998,59.830002,58.439999,47.371094,3542516
2016/5/9,60.040001,60.689999,59.470001,47.634266,3206821
2016/5/10,60.09,60.560001,59.59,47.929337,3378838
2016/5/11,60.32,60.5,58.970001,47.355145,2940964
2016/5/12,59,59.990002,58.540001,46.860695,3282425
2016/5/13,58.5,58.959999,58.209999,46.916527,3546882
2016/5/17,59.299999,59.869999,57.07,46.055233,5576312
2016/5/18,57.360001,57.700001,56.759998,45.935604,3693775
2016/5/19,57.5,58.450001,56.91,45.776112,3431789
2016/5/20,56.98,57.830002,56.869999,46.11903,4501447
2016/5/23,57.900002,57.900002,56.450001,45.393307,4655184
2016/5/24,56.709999,58.470001,56.189999,46.390175,4671850
2016/5/25,59,60.150002,58.529999,47.937313,4884151
2016/5/26,60.060001,61.349998,60.009998,48.559361,3722757
2016/5/27,61.040001,61.200001,60.380001,48.391884,3165375
2016/5/30,60.990002,61.970001,60.43,49.125572,3651235
2016/5/31,61.830002,62.099998,60.869999,48.958103,3861880
2016/6/1,61.360001,61.41,60.07,48.128704,3125606
2016/6/2,60.150002,60.84,59.810001,48.33606,2351638
2016/6/3,60.91,61.080002,58.599998,47.275394,4894783
2016/6/6,59.450001,59.889999,59.240002,47.339195,1991984
2016/6/7,59.77,60.700001,59.720001,47.945286,3400427
2016/6/8,59.860001,60.02,59.07,47.538567,2537212
2016/6/9,59.580002,59.610001,58.23,46.876644,3397921
2016/6/10,58.400002,58.459999,57.099998,45.863827,4425349
2016/6/13,56.75,57.09,56.369999,44.954689,3832164
2016/6/14,56,56.02,54.799999,43.902,5755444
2016/6/15,55.689999,55.970001,54.509998,44.268845,5651888
2016/6/16,54.360001,55.509998,54.150002,44.109344,4596287
2016/6/17,55.830002,56.389999,55.470001,44.555939,6692608
2016/6/20,57.700001,58.529999,57.48,46.533722,4514846
2016/6/21,58.490002,59.139999,57.650002,46.780949,3298624
2016/6/22,59.18,59.77,58.810001,47.052097,3346770
2016/6/23,59.290001,60.549999,59.110001,47.841618,4228525
2016/6/24,52.560001,56.48,52,43.909973,18125822
2016/6/27,54.540001,55.27,52.93,42.562206,8546085
2016/6/28,54.73,54.799999,53.419998,42.809433,5437720
2016/6/29,54,54.459999,53.459999,42.8493,5021940
2016/6/30,53.84,53.849998,52.919998,42.681831,5333051
2016/7/1,53.93,55.119999,53.790001,43.654778,4738080
2016/7/4,55.099998,55.25,53.919998,43.256027,2589208
2016/7/5,53.950001,53.970001,52.16,41.684967,5866923
2016/7/6,52,52.189999,50.830002,41.445713,5684649
2016/7/7,52.400002,53.220001,51.970001,41.692947,3782338
2016/7/8,52.139999,54.470001,51.98,43.184254,4692830
2016/7/11,54.68,55.439999,54.220001,44.037575,3635888
2016/7/12,57.099998,58.07,56.860001,45.975483,7153151
2016/7/13,57.650002,58.66,57.009998,45.664455,4447419
2016/7/14,58.200001,58.889999,58.009998,46.645374,4257337
2016/7/15,58.200001,58.700001,57.73,46.565628,3546224
2016/7/18,58.599998,59.330002,58.080002,46.501827,3237493
2016/7/19,58.220001,58.41,56.560001,45.983456,3938776
2016/7/20,58.220001,59.200001,57.560001,46.796898,3913727
2016/7/21,59.25,59.970001,59,47.410969,4759115
2016/7/22,59.369999,59.82,58.91,47.458817,2921444
2016/7/25,59.540001,60.630001,59.299999,47.809715,3399925
2016/7/26,59.98,61.060001,59.68,48.455685,3710766
2016/7/27,61.470001,62.490002,61.459999,49.380775,4694666
2016/7/28,62.029999,62.43,60.310001,48.096817,5868550
2016/7/29,60.75,61.009998,60.330002,48.503532,3614696
2016/8/1,61.400002,61.630001,60.52,48.415806,2610886
2016/8/2,60.580002,60.82,58.59,46.98032,4624399
2016/8/3,59,59.57,58.009998,47.331215,3086409
2016/8/4,59.759998,60.330002,58.93,47.323242,2527931
2016/8/5,59.639999,61.279999,59.490002,48.671005,3757678
2016/8/8,61.619999,61.799999,60.900002,48.782658,2817216
2016/8/9,61.240002,62.959999,60.91,50.138397,4239629
2016/8/10,62.700001,63,62.299999,49.986874,2815882
2016/8/11,63,63.119999,62.119999,50.30587,2739544
2016/8/12,63,63.07,62.599998,50.154343,2340204
2016/8/15,63.09,63.799999,62.939999,50.481312,1953446
2016/8/16,62.93,63.080002,62.259998,49.859276,2818122
2016/8/17,62.549999,62.720001,61.439999,49.26115,2610381
2016/8/18,62.279999,62.419998,61.68,49.452549,1728579
2016/8/19,62.189999,62.189999,60.93,48.974052,2777285
2016/8/22,61.400002,62.400002,60.900002,48.974052,2470843
2016/8/23,61.639999,62.240002,61.299999,49.332924,1909082
2016/8/24,61.599998,62.610001,61.209999,49.540276,1973087
2016/8/25,61.599998,61.669998,60.59,48.782658,3480826
2016/8/26,61.220001,61.98,60.93,49.205326,2295581
2016/8/29,61.189999,61.57,60.650002,48.830502,1903555
2016/8/30,61.59,62.599998,61.299999,49.691799,2858085
2016/8/31,62.259998,62.599998,62,49.508373,2399082
2016/9/1,62.290001,62.98,61.369999,49.205326,2969048
2016/9/2,61.950001,62.91,61.279999,50.130421,3000647
2016/9/5,63.07,63.290001,62.709999,50.06662,1794916
2016/9/6,63.220001,63.790001,62.869999,50.473339,3135093
2016/9/7,63.599998,64.43,63.450001,51.175137,3274724
2016/9/8,64.220001,64.589996,62.790001,50.840187,4052080
2016/9/9,63.619999,63.91,63.099998,50.608913,2424982
2016/9/12,62.09,62.560001,61.52,49.763573,4316324
2016/9/13,62.720001,62.959999,61.889999,49.356853,2970792
2016/9/14,62.150002,62.23,61.209999,49.069756,3528920
2016/9/15,61.419998,61.959999,60.689999,49.308998,3270561
2016/9/16,61.849998,61.959999,60.139999,48.176563,8110001
2016/9/19,61,61.630001,60.720001,48.910259,2670519
2016/9/20,61.369999,61.650002,61.099998,48.72683,2155340
2016/9/21,61.630001,61.98,61.419998,49.133556,2253249
2016/9/22,62.299999,63.880001,62.130001,50.577015,5409323
2016/9/23,63.470001,63.700001,63.18,50.656761,2629710
2016/9/26,63.150002,63.200001,61.740002,49.348877,3518656
2016/9/27,62.330002,62.439999,60.580002,49.045826,3483025
2016/9/28,61.740002,62.689999,61.630001,49.492428,2818388
2016/9/29,62.84,63.330002,61.869999,49.524326,2577280
2016/9/30,61.18,63,60.599998,50.010796,4703767
2016/10/4,62.849998,64.589996,62.740002,51.334637,6187139
2016/10/5,63.650002,65,63.099998,51.58186,4118203
2016/10/6,64.900002,65.160004,64.040001,51.31868,2896375
2016/10/7,64.18,64.239998,63.290001,50.935886,4060984
2016/10/10,63.849998,65.07,63.599998,51.534012,3446983
2016/10/11,64.639999,65.199997,64.269997,51.366535,3449477
2016/10/12,64.459999,64.75,63.869999,51.135265,2974012
2016/10/13,63.599998,63.599998,62.700001,50.401566,3737083
2016/10/14,63.52,64.650002,63.400002,51.16716,3724671
2016/10/17,64.089996,64.290001,63.509998,50.935886,2740994
2016/10/18,64.120003,64.650002,63.889999,51.310707,2827894
2016/10/19,64.43,65.540001,64.25,51.996548,4148048
2016/10/20,65.790001,66.5,65.339996,52.634548,4922974
2016/10/21,64.919998,65.260002,63.900002,51.534012,7106226
2016/10/24,64.629997,65.610001,64.550003,51.749329,3670756
2016/10/25,65.029999,65.5,64.809998,51.741352,2668041
