Date,Open,High,Low,Close,Volume
2015/1/2,84.959702,85.278,84.661301,63.487534,949439
2015/1/5,85.238197,85.775299,85.049202,63.642982,1351651
2015/1/6,84.641403,85.337601,84.412697,63.16169,2477275
2015/1/7,84.850304,85.029297,84.094398,63.021049,2127190
2015/1/8,85.079002,85.1884,84.671204,63.228317,1997761
2015/1/9,85.904602,86.003998,85.168602,63.709621,2647416
2015/1/12,85.228203,85.735497,85.029297,63.420834,1329585
2015/1/13,84.551903,84.969597,84.542,63.16169,1841433
2015/1/14,84.721001,84.740898,83.229103,61.962181,4248481
2015/1/15,82.642197,83.298698,82.443298,61.836285,3671533
2015/1/16,82.692001,83.636902,82.443298,61.880745,2690154
2015/1/19,83.5672,83.974998,82.522903,61.532696,2515332
2015/1/20,82.681999,83.388199,82.592499,61.828846,2414127
2015/1/21,83.447899,84.213699,83.348396,62.69519,2420834
2015/1/22,84.760803,84.989502,84.502197,63.109859,2084315
2015/1/23,85.486801,85.765297,85.347603,63.850319,2140195
2015/1/27,85.884697,87.177696,85.815102,64.887009,2770732
2015/1/28,86.8992,87.495903,86.332298,64.938835,2075650
2015/1/29,86.8992,88.560204,86.799698,65.723732,3370837
2015/1/30,88.9282,89.514999,88.848602,66.145767,14169348
2015/2/2,88.818802,89.415497,88.669601,66.404915,2145318
2015/2/3,89.465302,90.181396,88.391098,66.938042,3430360
2015/2/4,91.126297,91.444504,89.7239,67.226898,3432166
2015/2/5,90.768204,92.7873,90.43,69.063232,4524529
2015/2/6,93.264702,93.453697,92.150703,68.848526,4105866
2015/2/9,92.250198,92.737503,91.603699,68.811447,2857655
2015/2/10,92.359596,92.399399,91.534103,68.559669,2156241
2015/2/11,92.498802,92.498802,91.1064,68.01918,2828941
2015/2/12,91.2854,91.2854,90.370399,67.515602,4786087
2015/2/13,91.355003,93.085701,90.937302,68.974358,3515916
2015/2/16,92.6978,93.413902,91.673302,69.211311,2907971
2015/2/17,89.883003,90.758301,89.425499,68.092117,12418689
2015/2/18,90.131699,90.300797,89.405602,68.629311,2630013
2015/2/19,90.569298,90.877602,90.061996,68.954651,1999472
2015/2/20,90.658798,90.987,89.505096,68.25103,1542448
2015/2/23,90.012299,90.410202,89.684097,68.402328,1754129
2015/2/24,90.012299,90.708504,89.634399,68.878967,2157809
2015/2/25,90.708504,90.927399,90.061996,68.750336,1592051
2015/2/26,90.440002,90.4599,89.733803,68.409836,2128938
2015/2/27,90.370399,91.802597,89.8134,69.544785,7409937
2015/3/2,91.4048,92.6082,91.1362,70.021439,2130106
2015/3/3,92.170601,92.976303,90.837799,69.544785,2663772
2015/3/4,91.703201,91.723,90.032204,68.94706,1830215
2015/3/5,90.509598,90.688599,89.962601,68.939514,1687516
2015/3/6,90.499702,91.1959,89.962601,68.916779,1263953
2015/3/9,89.843201,90.584198,89.803398,68.485542,1377237
2015/3/10,90.211197,90.738403,89.833298,68.606567,1933147
2015/3/11,89.514999,90.270897,89.117203,68.485542,1898428
2015/3/12,89.6642,91.494301,89.6642,69.469101,1966227
2015/3/13,91.504204,91.762802,90.628998,69.090813,1755490
2015/3/16,90.509598,91.573898,90.261002,69.446442,1814882
2015/3/17,92.100998,93.155296,91.912003,70.672043,2773915
2015/3/18,92.6082,92.986198,91.941902,70.656906,3200946
2015/3/19,93.294502,95.283798,93.294502,72.336548,5135625
2015/3/20,94.686996,96.079399,94.438301,72.873672,5602495
2015/3/23,95.800903,96.168999,94.9058,72.238205,2148648
2015/3/24,94.9655,95.244003,94.527802,71.943138,1728933
2015/3/25,94.686996,95.343399,94.597504,72.525658,2459137
2015/3/26,94.577599,94.587502,93.334297,70.997375,3587132
2015/3/27,93.294502,94.249397,93.015999,71.375656,7619755
2015/3/30,93.264702,93.473602,92.409302,70.437508,2197553
2015/3/31,93.095596,93.831596,92.896698,70.664513,2242100
2015/4/1,92.299896,92.886703,92.091003,70.603966,2237986
2015/4/2,92.996101,94.100197,92.827103,71.421082,2216801
2015/4/7,94.537804,95.273804,93.269699,71.277306,3112971
2015/4/8,93.791801,94.159798,93.224899,71.118484,1718655
2015/4/9,93.4935,94.070297,93.205002,71.00499,1591248
2015/4/10,93.4935,93.766998,92.916603,71.216766,1260213
2015/4/13,93.722198,94.2593,93.543198,71.194092,1098362
2015/4/14,92.996101,93.563103,92.906601,70.96711,2040939
2015/4/15,93.284599,93.3144,91.8722,69.938217,3315916
2015/4/16,92.986198,92.986198,92.220398,70.369431,1994590
2015/4/17,92.508797,92.618202,91.4048,69.665825,2103024
2015/4/20,90.907501,91.086502,90.529503,69.098351,2247349
2015/4/21,91.663399,91.742897,91.066597,69.438828,2513493
2015/4/22,91.245598,91.494301,90.221199,68.939514,2356933
2015/4/23,90.758301,90.897499,90.012299,68.636848,2354448
2015/4/24,90.837799,91.703201,90.708504,69.680969,5636739
2015/4/27,92.031403,92.240196,91.424698,70.150055,1867077
2015/4/28,92.250198,92.459099,91.9916,70.044098,1928189
2015/4/29,91.822502,92.369499,90.081902,68.523354,2663435
2015/4/30,89.246498,89.306099,87.814201,67.237198,3951691
2015/5/1,87.923599,88.8685,87.774399,67.275002,2327562
2015/5/4,86.849403,87.918701,86.680397,66.586502,3019775
2015/5/5,88.1623,89.156898,87.157799,66.68486,3102547
2015/5/6,84.780701,85.536598,82.532799,62.78091,7237279
2015/5/7,80.8619,83.179298,80.563499,62.879276,6304381
2015/5/8,83.249001,84.154099,82.194702,62.523724,3205428
2015/5/11,83.0998,83.238998,81.269699,62.168106,2882418
2015/5/12,81.727203,82.731796,81.3592,62.705307,3111821
2015/5/13,83.089798,83.736298,82.652199,63.537552,3056334
2015/5/14,83.398102,83.7463,82.592499,63.26516,3796619
2015/5/15,84.293297,84.343002,83.5672,64.120079,3820204
2015/5/18,84.382797,84.412697,82.552696,62.796043,3337301
2015/5/19,82.602501,83.368301,81.816704,62.68256,3105625
2015/5/20,82.105202,82.8909,81.906197,62.410233,2543185
2015/5/21,81.757004,83.209198,81.757004,63.219757,2889228
2015/5/22,83.437897,83.437897,82.3339,62.879276,1801985
2015/5/25,82.751602,83.786003,82.433403,63.552631,1497762
2015/5/26,83.547302,84.293297,83.417999,64.036873,2448977
2015/5/27,83.885498,84.343002,83.388199,63.650982,2235413
2015/5/28,83.915298,83.980003,82.776497,63.174335,2645842
2015/5/29,83.517502,85.357498,83.219101,64.37735,9148534
2015/6/1,84.382797,84.542,83.0998,63.915775,2115325
2015/6/2,84.661301,84.661301,82.552696,62.796043,2626561
2015/6/3,82.055397,82.224503,81.120499,61.714142,3746197
2015/6/4,81.060799,82.045502,80.0364,60.934902,3795236
2015/6/5,79.9468,80.374496,79.360001,60.745724,2906801
2015/6/9,79.867302,80.792297,79.370003,60.390182,2823264
2015/6/10,79.429604,79.767799,78.763298,60.458252,2251304
2015/6/11,79.867302,81.050903,79.867302,61.593105,2587719
2015/6/12,81.060799,81.518303,80.583397,61.600639,1838138
2015/6/15,80.463997,81.458702,79.787697,61.956253,2378550
2015/6/16,81.558098,82.572601,81.170197,62.327015,2007322
2015/6/17,83.050003,84.004898,82.871002,63.74934,3698895
2015/6/18,83.706497,83.7761,82.2444,62.947342,5371041
2015/6/19,83.736298,84.034698,83.482697,63.908241,3671190
2015/6/22,83.815903,84.656303,83.497597,64.324326,2092066
2015/6/23,85.994102,86.431702,85.546501,65.640839,2796516
2015/6/24,86.610703,87.117996,86.451599,65.966187,2961909
2015/6/25,86.1632,87.127899,85.735497,66.041794,2840331
2015/6/26,86.033897,86.441704,85.546501,65.557625,10063632
2015/6/29,84.929802,84.999496,83.905403,64.074669,2505051
2015/6/30,83.398102,84.949699,83.179298,64.407547,3217737
2015/7/1,84.691101,86.113403,84.691101,65.080986,2073836
2015/7/2,85.506699,87.177696,85.486801,66.162895,3133305
2015/7/3,87.028503,87.028503,85.675797,65.56514,2500992
2015/7/6,84.621498,86.183098,84.507103,65.292747,2049336
2015/7/7,86.033897,87.525803,85.9841,66.34446,3147763
2015/7/8,85.844902,86.8395,85.3078,64.891792,3983298
2015/7/9,84.154099,85.457001,83.756203,64.763176,2788755
2015/7/10,85.994102,86.1035,85.2183,64.906929,1837185
2015/7/13,85.118797,86.362099,84.5718,64.445427,2029786
2015/7/14,85.9543,86.262604,85.2481,65.254936,2382827
2015/7/15,85.934402,86.829597,85.934402,65.913162,2491791
2015/7/16,87.525803,87.933601,87.127899,66.548706,2208707
2015/7/17,87.814201,87.873901,86.948898,66.563843,1428452
2015/7/20,87.525803,87.943497,87.247299,66.851303,1257916
2015/7/21,88.351303,88.401001,87.3368,66.654594,2018897
2015/7/22,86.650497,86.9589,86.1632,65.542488,2890237
2015/7/23,86.033897,86.570999,85.566399,65.292747,2193242
2015/7/24,85.536598,86.461502,85.039299,64.922073,2277294
2015/7/27,84.989502,85.685799,84.651398,65.133911,2295120
2015/7/28,84.810501,86.372002,84.810501,65.330627,2519049
2015/7/29,86.620697,87.117996,86.133301,65.519737,2316921
2015/7/30,86.461502,86.9589,86.1632,65.882881,1950087
2015/7/31,87.088203,87.306999,86.640602,66.246101,6791348
2015/8/3,87.247299,87.267197,86.342201,66.102341,1329067
2015/8/4,86.8992,87.893799,86.570999,66.601646,2279121
2015/8/5,87.157799,87.5158,86.461502,66.102341,2501631
2015/8/6,85.536598,85.536598,83.676598,63.968792,4513030
2015/8/7,82.353798,82.960503,80.8619,61.509892,5242740
2015/8/10,80.7127,82.204597,80.0662,62.145447,3397134
2015/8/11,82.512901,82.542801,81.309502,62.130306,3869099
2015/8/12,81.677498,81.677498,81.677498,62.130306,0
2015/8/13,81.677498,81.677498,81.677498,62.130306,0
2015/8/14,81.677498,81.677498,81.677498,62.130306,0
2015/8/17,80.5,81.739998,80.370003,61.820332,8127186
2015/8/18,79.309998,79.529999,76.910004,60.146763,7498212
2015/8/19,77.080002,78.839996,76.949997,61.210327,5726975
2015/8/20,77,77.949997,75.760002,59.55241,6306169
2015/8/21,75.089996,75.589996,74.160004,59.114468,6935842
2015/8/24,73.599998,74.360001,72.470001,56.674507,6916599
