Date,Open,High,Low,Close,Volume
2020/4/24,145.169998,147.339996,144.309998,145.55632,2247700
2020/4/27,148,154.490005,147.889999,152.141006,4644900
2020/4/28,160.029999,163.080002,155.199997,156.062119,8294100
2020/4/29,158.539993,160.220001,155.169998,154.725372,3987100
2020/4/30,154.309998,154.940002,151.75,150.427994,3666100
2020/5/1,149.300003,150.039993,147.729996,147.14061,2926400
2020/5/4,148.539993,148.559998,146.059998,146.942566,2229800
2020/5/5,149.889999,150,147.100006,145.982086,2269200
2020/5/6,147.789993,148.169998,145.990005,144.764175,2168600
2020/5/7,147.699997,147.850006,144.899994,144.308701,2800800
2020/5/8,147.080002,149.179993,146.380005,147.051483,2169700
2020/5/11,147.820007,147.960007,145.589996,144.298798,3033800
2020/5/12,146.550003,147.220001,141.449997,140.130142,3030000
2020/5/13,140.710007,140.729996,135,134.783173,4806000
2020/5/14,135,136.149994,131.119995,134.654449,5897700
2020/5/15,134.529999,138.869995,134.199997,137.327942,10113700
2020/5/18,143.160004,149.720001,142.509995,147.804031,6018500
2020/5/19,148.5,151.649994,147.369995,146.922775,4059900
2020/5/20,149.869995,151.429993,148.830002,148.209991,3428800
2020/5/21,147.740005,148.639999,145.339996,145.809998,2789100
2020/5/22,145.740005,146.639999,144.600006,146.440002,2661400
2020/5/26,150.429993,152.979996,149.199997,152.080002,4616300
2020/5/27,153.990005,158.160004,153.339996,158.149994,6056300
2020/5/28,158.710007,159.869995,154.130005,156.820007,6730700
2020/5/29,155.5,156.869995,153.050003,156.440002,8632700
2020/6/1,155.949997,157.550003,154.889999,155.580002,2083400
2020/6/2,156.75,158.600006,156.630005,157.639999,2333800
2020/6/3,159.350006,161.660004,158.520004,161.210007,3674300
2020/6/4,159.759995,162.580002,159.179993,162.550003,2880700
2020/6/5,165,168.350006,165,167.410004,4527200
2020/6/8,167.100006,169.539993,165.270004,166.869995,2987600
2020/6/9,165.479996,167.960007,164.080002,166.699997,3161600
2020/6/10,166.899994,167.339996,163.809998,163.899994,2551300
