Date,Open,High,Low,Close,Volume
2019/9/2,78.900002,79.290001,78.639999,77.190834,1826554
2019/9/3,78.970001,79.269997,78.449997,77.034378,1701064
2019/9/4,77.889999,78.690002,77.790001,76.946373,2505318
2019/9/5,79,79.589996,78.809998,77.493965,2099227
2019/9/6,79.510002,79.709999,79.419998,77.777534,2777704
2019/9/9,79.400002,80,79.349998,78.04155,2167582
2019/9/10,79.989998,80.330002,79.68,78.119781,2718563
2019/9/11,80.150002,80.599998,80.010002,78.814049,2757774
2019/9/12,81.290001,81.459999,81.099998,79.547432,2795277
2019/9/13,81.75,82.239998,81.709999,80.319923,3497608
2019/9/16,81.610001,81.940002,81.370003,79.879898,2992334
2019/9/17,81.400002,82.239998,81.209999,80.417709,3399399
2019/9/18,82.099998,82.349998,81.440002,79.928787,2664207
2019/9/19,82.339996,82.639999,81.82,80.359039,5445784
2019/9/20,82.150002,82.550003,81.82,80.359039,4427114
2019/9/23,82.389999,82.559998,81.769997,80.231926,1928322
2019/9/24,82.230003,82.550003,82.099998,80.280807,3297104
2019/9/25,81.709999,81.889999,81.345001,79.772339,3461785
2019/9/26,81.599998,81.989998,80.879997,79.381195,3127123
2019/9/27,81.379997,81.800003,81.190002,79.733223,5336753
2019/9/30,81.510002,81.540001,80.830002,79.038956,2520880
2019/10/1,80.959999,81.360001,80.120003,79.478981,2799927
2019/10/2,80,80.260002,79.510002,77.836205,3237695
2019/10/3,78,78.059998,77.339996,75.626282,3919413
2019/10/4,77.510002,77.830002,77,75.870743,2516609
2019/10/7,78.279999,78.389999,77.724998,76.21299,1021796
2019/10/8,78.389999,78.669998,78.129997,76.85836,1884181
2019/10/9,77.800003,78.190002,77.650002,76.44767,1503988
2019/10/10,78,78.519997,77.709999,76.369446,1635549
2019/10/11,78.839996,78.959999,78.400002,77.024597,2361404
2019/10/14,79.199997,79.644997,78.989998,77.317947,1212377
2019/10/15,78.959999,79.349998,78.800003,77.552628,957243
2019/10/16,79.800003,80.5,79.720001,78.64782,2907048
2019/10/17,80.68,80.754997,79.855003,78.334908,3174599
2019/10/18,79.650002,79.790001,79.169998,77.87532,2038298
2019/10/21,79.199997,79.790001,79.029999,78.021996,1422877
2019/10/22,79.690002,79.879997,79.489998,77.894882,1442971
2019/10/23,79.730003,79.940002,79.279999,78.168678,1787716
2019/10/24,80.120003,80.370003,80.080002,78.510918,2426692
2019/10/25,80.449997,80.769997,80.290001,78.911827,4235620
2019/10/28,80.769997,80.970001,80.330002,78.696709,1464194
2019/10/29,80.150002,80.599998,80.150002,78.677147,1510421
2019/10/30,80.059998,80.379997,79.5,77.924217,2361523
2019/10/31,79.5,79.5,78.32,76.917038,2808309
2019/11/1,78.099998,78.300003,77.434998,76.50634,3363281
2019/11/4,77.650002,77.68,76.660004,75.342712,3840544
2019/11/5,77.650002,78.099998,77.419998,75.978302,3036286
2019/11/6,78.099998,78.57,77.830002,76.27166,2684846
2019/11/7,78.510002,79.089996,78.230003,77.28862,3340465
2019/11/8,79.059998,79.440002,78.709999,77.415733,1773150
2019/11/11,79.589996,80.290001,79.57,78.276237,2818260
2019/11/12,80.459999,80.889999,79.970001,79.038956,3219212
2019/11/13,80.830002,80.989998,79.199997,77.484184,3299689
2019/11/14,79.550003,79.839996,79.040001,78.002434,2149047
2019/11/15,80.190002,80.870003,80.050003,78.902054,2651459
2019/11/18,80.300003,80.5,79.910004,78.559807,1405715
2019/11/19,80.099998,80.669998,79.849998,78.882492,2557115
2019/11/20,80.099998,80.300003,79.129997,77.836205,2972717
2019/11/21,78.760002,79.889999,78.550003,77.572189,3337094
2019/11/22,79.330002,79.940002,78.800003,77.836205,3097801
2019/11/25,80,80.290001,79.599998,78.119781,2015514
2019/11/26,80,80.739998,79.889999,78.950943,4528389
2019/11/27,80.830002,81.75,80.639999,79.879898,4243299
2019/11/28,81.849998,82,81.5,79.791885,2655672
2019/11/29,81.800003,81.860001,80.720001,79.029175,4176189
2019/12/2,81.349998,81.879997,80.860001,79.625656,2135334
2019/12/3,80.239998,80.400002,79.199997,77.581963,3917400
2019/12/4,78.5,78.559998,77.809998,76.085869,5003594
2019/12/5,78.739998,78.940002,78.404999,76.877922,3434240
2019/12/6,79.059998,79.099998,78.705002,77.239723,2327383
2019/12/9,79.419998,79.559998,79.07,77.503746,1382702
2019/12/10,79.349998,79.639999,78.82,77.474411,1450289
2019/12/11,79.830002,80.345001,79.519997,78.530472,2438700
2019/12/12,79.809998,80.07,79.580002,77.953552,1936584
2019/12/13,80.199997,80.690002,79.860001,78.286011,2833940
2019/12/16,80.5,81.5,80.209999,79.654991,3266776
2019/12/17,81.5,81.900002,81.010002,80.085243,2402263
2019/12/18,81.730003,82.074997,81.510002,80.085243,3524114
2019/12/19,82.349998,82.379997,81.474998,79.919014,4093135
2019/12/20,81.860001,81.940002,81,79.449646,7478049
