Date,Open,High,Low,Close,Volume
2019/9/10,46.470001,47.349998,46.470001,44.104294,4294808
2019/9/11,47.294998,47.625,47.150002,44.414955,3724033
2019/9/12,47.294998,48.279999,46.950001,44.96096,4741171
2019/9/13,47.915001,48.715,47.84,45.695248,4125372
2019/9/16,48.099998,48.544998,47.599998,45.233963,3745676
2019/9/17,47.805,47.919998,46.790001,44.45261,3716486
2019/9/18,47.18,47.619999,46.935001,44.584404,2490979
2019/9/19,47.32,47.779999,47.029999,44.645592,3362886
2019/9/20,47.544998,47.924999,47.32,44.570282,9244811
2019/9/23,47.049999,47.099998,45.689999,43.530045,4426046
2019/9/24,46.18,46.415001,45.419998,42.800461,3011814
2019/9/25,45.154999,45.634998,44.724998,42.739273,3615228
2019/9/26,45.360001,45.700001,44.805,42.235626,3165752
2019/9/27,44.990002,45.560001,44.849998,42.720444,2510282
2019/9/30,45.235001,45.695,45.080002,42.946377,2645812
2019/10/1,45.904999,46.195,45.105,42.518044,3052936
2019/10/2,45.005001,45.205002,44.055,41.473099,3861553
2019/10/4,44.16,44.404999,43.255001,41.242458,4175948
2019/10/7,43.799999,43.974998,43.244999,41.237751,2463736
2019/10/8,43.970001,44.139999,42.895,41.002403,4251101
2019/10/9,43.57,44.764999,43.240002,41.797878,4010063
2019/10/10,44.474998,45.59,44.404999,42.871067,4363980
2019/10/11,45.84,47.150002,45.654999,44.301987,5385569
2019/10/14,46.639999,47.169998,46.185001,44.306694,2861001
2019/10/15,47.439999,48.41,47.119999,45.233963,4548062
2019/10/16,48.07,48.950001,47.970001,45.94001,5140466
2019/10/17,48.755001,49.715,48.605,46.245964,5731545
2019/10/18,48.044998,49.075001,47.869999,45.586987,6209272
2019/10/21,48.584999,49.529999,48.584999,46.31657,4657948
2019/10/22,49.209999,49.965,49.209999,46.735489,5137082
2019/10/23,49.349998,50.529999,49.349998,47.465065,4472535
2019/10/24,51.599998,53.650002,51.509998,49.008953,9715731
2019/10/25,52,53.41,51.880001,49.780899,5747489
2019/10/28,52.900002,54.119999,52.900002,50.411629,5399808
2019/10/29,53.5,53.970001,53.02,50.31749,4148735
2019/10/30,53.849998,54.330002,52.790001,49.988003,6528312
2019/10/31,53.16,53.16,52.049999,49.33844,5516736
2019/11/1,52.560001,53.029999,52.43,49.611446,3204103
2019/11/4,53.5,54.5,52.959999,50.035072,7883543
2019/11/5,52.5,53.380001,52.490002,50.19511,5683761
2019/11/6,52.560001,52.880001,52.290001,49.526722,4589694
2019/11/7,52.799999,54,52.799999,50.637566,5159460
2019/11/8,53.91,53.990002,53.169998,50.31749,4165520
2019/11/11,53.209999,53.75,52.93,50.29866,3170858
2019/11/12,53.84,54.189999,53.580002,50.759945,3511982
2019/11/13,53.580002,53.849998,52.970001,50.402218,4122044
2019/11/14,51.900002,52.299999,51.040001,48.142872,10783817
2019/11/15,50.84,51.66,50.610001,47.709831,7753567
2019/11/18,50.57,50.970001,49.740002,47.286201,6189499
2019/11/19,50.150002,50.880001,50.049999,47.220306,4784904
2019/11/20,49.950001,50.459999,49.584999,47.163822,3800381
2019/11/21,50,52.139999,49.919998,48.039318,6196717
2019/11/22,51,52.209999,50.98,48.980713,5415268
2019/11/25,52.549999,53.23,52.509998,49.658516,4076534
2019/11/26,52.610001,52.970001,52.310001,49.441998,3926905
2019/11/27,52.73,53.209999,52.27,49.357269,3176517
2019/11/28,52.290001,52.290001,51.779999,48.914814,1528011
2019/11/29,51.740002,51.860001,51.169998,48.199356,3132036
2019/12/2,51.110001,51.389999,49.849998,46.933178,4897652
2019/12/3,49.884998,50.150002,48.884998,46.358932,4083165
2019/12/4,49.215,49.900002,49.215,46.693123,3085897
2019/12/5,49.509998,49.869999,49.259998,46.373051,2450427
2019/12/6,49.400002,49.5,48.715,46.556625,3186143
2019/12/9,49.630001,49.744999,48.974998,46.180065,1910236
2019/12/10,48.724998,48.935001,48.02,45.897652,3729883
2019/12/11,48.825001,49.639999,48.724998,46.59428,2872925
2019/12/12,49.474998,50.23,48.974998,46.99437,3102639
2019/12/13,51,51.689999,50.360001,47.662762,5577452
2019/12/16,51,51,50.360001,47.87928,2653175
2019/12/17,50.799999,51.16,50.650002,48.058147,3550082
2019/12/18,50.84,51.09,50.220001,47.361519,2999800
2019/12/19,50.200001,50.34,49.275002,46.984959,3472279
2019/12/20,49.814999,50.099998,49.66,47.041439,8696791
2019/12/23,49.700001,49.825001,49.23,46.867283,2496274
2019/12/27,49.794998,50.18,49.669998,46.91906,1967115
2019/12/30,49.599998,49.75,49.259998,46.476604,1295834
2020/1/2,49.404999,50.310001,49.259998,47.046146,2473330
2020/1/3,49.650002,49.73,48.455002,46.194187,3338853
2020/1/6,48.334999,48.805,47.735001,45.944721,2862373
2020/1/7,49.049999,49.544998,48.91,46.311863,2342715
2020/1/8,48.799999,49.494999,48.68,46.570747,2211675
2020/1/9,49.900002,50.150002,49.645,46.768436,2577150
2020/1/10,49.855,49.904999,49.355,46.533089,2604016
2020/1/13,49.599998,49.599998,48.52,46.029446,2569939
2020/1/14,48.865002,49.169998,48.27,45.615234,3468827
2020/1/15,48.455002,48.459999,47.145,44.471439,4872219
2020/1/16,47.290001,47.450001,46.560001,44.127831,3757510
2020/1/17,47.330002,47.509998,46.66,43.953671,3811872
2020/1/20,46.505001,46.785,46.215,43.835995,2330565
2020/1/21,46.279999,46.775002,45.950001,43.680668,2762020
2020/1/22,46.555,47.610001,45.154999,42.753395,7485527
2020/1/23,45.005001,45.404999,44.23,41.826118,4726687
2020/1/24,44.560001,44.705002,43.75,41.364834,4987245
2020/1/27,43.330002,43.43,42.389999,40.079834,5465565
2020/1/28,42.689999,43.48,42.119999,40.748222,5579986
2020/1/29,43.450001,43.73,43.075001,40.870609,3298378
2020/1/30,42.970001,43.384998,42.645,40.282238,3307883
2020/1/31,42.845001,42.959999,41.669998,39.354961,5005050
2020/2/3,41.875,41.985001,41.415001,39.180801,4054101
2020/2/4,41.849998,42.560001,41.615002,39.868023,3491052
2020/2/5,42.400002,44.055,42.125,41.473099,6063103
2020/2/6,44.540001,44.880001,44.009998,41.491924,3719477
2020/2/7,43.880001,43.880001,42.720001,40.371666,4450968
2020/2/10,42.990002,43.564999,42.674999,40.522289,3691433
2020/2/11,44.555,44.764999,42.404999,40.136314,7718339
2020/2/12,42.615002,44.139999,42.599998,41.416615,4974951
2020/2/13,43.299999,43.73,42.814999,40.710567,4206386
2020/2/14,43.200001,44.014999,43.035,40.541119,3245409
2020/2/17,43.700001,44.23,43.490002,41.115368,2854134
2020/2/18,43.099998,43.215,42.470001,39.980988,4110778
