0.159495756,0.160864653,0.16565682,0.162388184,0.223709578
0.156341232,0.148073031,0.145506097,0.135725113,0.396450201
0.133502618,0.130805971,0.128023441,0.122988944,0.501161986
0.121761478,0.130349121,0.137228232,0.139495697,0.39745773
0.139486337,0.154954272,0.154823164,0.165180608,0.417819015
0.162714,0.155204002,0.160243463,0.152898134,0.327542151
0.150463625,0.144404116,0.149185168,0.141168331,0.342167171
0.140172396,0.149850415,0.139123905,0.137461596,0.445271027
0.130850248,0.122347321,0.125214985,0.129126721,0.488262122
0.127561292,0.124453031,0.127342412,0.115944038,0.472109966
0.112354371,0.123817728,0.124990347,0.134903029,0.437209207
0.132519463,0.129870836,0.13648395,0.137121411,0.419455459
0.132116254,0.136545044,0.141784945,0.143904085,0.385511535
0.142096314,0.155339758,0.151853235,0.165896449,0.456162168
0.16238159,0.15416901,0.168816333,0.157866459,0.360717754
0.153497878,0.150343077,0.162097055,0.161601572,0.343640445
0.151687238,0.143376182,0.147310578,0.142082643,0.322103709
0.14070995,0.139543017,0.134377608,0.122670043,0.438970799
0.119568783,0.126801499,0.125734629,0.136200005,0.448414012
0.131522147,0.125859218,0.128683474,0.117588293,0.518356523
0.115480663,0.124674354,0.119921104,0.135916489,0.429592537
0.13389866,0.145117928,0.149276446,0.156597774,0.525841707
0.152394623,0.148287209,0.15911307,0.150559233,0.45075541
0.148568027,0.154575931,0.163838283,0.165450022,0.400073188
0.161886515,0.160893059,0.168416081,0.160453318,0.46517924
0.155655173,0.149300766,0.162736002,0.154265967,0.356912587
0.15276226,0.159793935,0.167468329,0.169752166,0.375971688
0.166321292,0.161664031,0.174047048,0.169709599,0.364408861
0.16733268,0.17240693,0.182465388,0.183849074,0.394744054
0.180629929,0.178474329,0.194204714,0.189880521,0.353413165
0.186069015,0.181522318,0.196381336,0.192254894,0.327163535
0.187971606,0.180758491,0.198031201,0.19178701,0.32847364
0.188035326,0.182114663,0.197076422,0.190206517,0.309001072
0.186903578,0.188167945,0.193320043,0.199313989,0.314466445
0.1955186,0.18776817,0.205649206,0.198860294,0.284696799
0.195002286,0.193400066,0.207664356,0.202985252,0.301514304
0.199387503,0.19457796,0.210486697,0.201837171,0.319336171
0.198404261,0.190523384,0.20618282,0.199625796,0.33459961
0.196261126,0.189688281,0.206175792,0.19520322,0.356570407
0.192264957,0.193100321,0.206702377,0.204338897,0.334726343
